timestamp,name,session,label,phase,repetition,fatigue,ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08
2026-09-15 22:10:10.266344,vivienne,1,flexion,moving,5,2,25,-13,-4,-3,-2,9,87,7
2026-09-15 22:10:10.272758,vivienne,1,flexion,moving,5,2,25,5,-5,-2,2,-13,-24,-72
2026-09-15 22:10:10.273338,vivienne,1,flexion,moving,5,2,17,36,-2,6,0,1,4,-6
2026-09-15 22:10:10.280156,vivienne,1,flexion,moving,5,2,-44,-20,6,3,-4,3,-84,99
2026-09-15 22:10:10.280792,vivienne,1,flexion,moving,5,2,-15,-29,2,-9,-3,-10,5,113
2026-09-15 22:10:10.289052,vivienne,1,flexion,moving,5,2,-17,-5,-4,1,6,-2,2,-128
2026-09-15 22:10:10.289658,vivienne,1,flexion,moving,5,2,-9,18,0,4,-1,-3,31,-128
2026-09-15 22:10:10.303574,vivienne,1,flexion,moving,5,2,-31,-45,5,-3,-6,-6,3,-39
2026-09-15 22:10:10.304241,vivienne,1,flexion,moving,5,2,-12,-36,0,-4,-1,8,21,36
2026-09-15 22:10:10.310076,vivienne,1,flexion,moving,5,2,-21,21,-6,0,-2,-8,-18,-15
2026-09-15 22:10:10.310691,vivienne,1,flexion,moving,5,2,-37,7,-1,1,1,2,-28,-55
2026-09-15 22:10:10.317593,vivienne,1,flexion,moving,5,2,10,-18,-7,-11,-11,3,44,82
2026-09-15 22:10:10.318176,vivienne,1,flexion,moving,5,2,-33,-15,3,-3,4,4,2,0
2026-09-15 22:10:10.332604,vivienne,1,flexion,moving,5,2,5,13,0,2,0,-3,-5,-125
2026-09-15 22:10:10.333148,vivienne,1,flexion,moving,5,2,-17,14,-3,5,8,4,-42,-44
2026-09-15 22:10:10.340020,vivienne,1,flexion,moving,5,2,51,6,6,1,-6,4,70,127
2026-09-15 22:10:10.340444,vivienne,1,flexion,moving,5,2,-22,9,1,2,4,2,4,127
2026-09-15 22:10:10.349505,vivienne,1,flexion,moving,5,2,23,26,-5,-5,-6,-16,10,-39
2026-09-15 22:10:10.350426,vivienne,1,flexion,moving,5,2,20,35,-2,5,2,-2,-13,-17
2026-09-15 22:10:10.363341,vivienne,1,flexion,moving,5,2,-6,-2,7,10,-1,-2,1,26
2026-09-15 22:10:10.363904,vivienne,1,flexion,moving,5,2,18,-22,5,-6,0,4,-15,-17
2026-09-15 22:10:10.370287,vivienne,1,flexion,moving,5,2,-2,37,-2,5,3,-14,40,75
2026-09-15 22:10:10.370965,vivienne,1,flexion,moving,5,2,-6,15,-3,-1,1,-26,41,-19
2026-09-15 22:10:10.377583,vivienne,1,flexion,moving,5,2,2,-14,0,1,2,-3,33,-4
2026-09-15 22:10:10.378207,vivienne,1,flexion,moving,5,2,-13,-28,-2,-7,-11,1,26,49
2026-09-15 22:10:10.392829,vivienne,1,flexion,moving,5,2,5,20,-3,-1,4,8,7,47
2026-09-15 22:10:10.393462,vivienne,1,flexion,moving,5,2,59,40,0,7,5,-15,-48,-16
2026-09-15 22:10:10.400346,vivienne,1,flexion,moving,5,2,11,-26,2,-2,-3,4,-39,-6
2026-09-15 22:10:10.400956,vivienne,1,flexion,moving,5,2,-10,-37,6,-7,-4,3,-18,-73
2026-09-15 22:10:10.414874,vivienne,1,flexion,moving,5,2,4,31,1,-2,3,-4,-16,-2
2026-09-15 22:10:10.415174,vivienne,1,flexion,moving,5,2,-55,0,-9,1,0,0,1,6
2026-09-15 22:10:10.423170,vivienne,1,flexion,moving,5,2,24,0,-1,-3,-4,4,49,4
2026-09-15 22:10:10.423644,vivienne,1,flexion,moving,5,2,-13,-12,3,-4,-7,2,93,23
2026-09-15 22:10:10.430355,vivienne,1,flexion,moving,5,2,20,4,-8,-5,-6,-4,-9,16
2026-09-15 22:10:10.430994,vivienne,1,flexion,moving,5,2,12,31,-1,5,2,-1,42,70
2026-09-15 22:10:10.437919,vivienne,1,flexion,moving,5,2,-49,-16,5,0,-2,0,-25,26
2026-09-15 22:10:10.438540,vivienne,1,flexion,moving,5,2,-23,-45,7,-8,0,23,-85,-37
2026-09-15 22:10:10.452767,vivienne,1,flexion,moving,5,2,23,24,-8,-2,0,-13,-40,71
2026-09-15 22:10:10.453399,vivienne,1,flexion,moving,5,2,-9,10,-4,0,-4,-14,-10,-48
2026-09-15 22:10:10.460603,vivienne,1,flexion,moving,5,2,-18,-36,-4,-1,-3,3,-2,9
2026-09-15 22:10:10.461215,vivienne,1,flexion,moving,5,2,-11,-35,-4,-10,-9,-2,-28,-46
2026-09-15 22:10:10.468980,vivienne,1,flexion,moving,5,2,3,21,-4,-5,1,-7,93,-87
2026-09-15 22:10:10.469589,vivienne,1,flexion,moving,5,2,2,24,-2,5,1,-4,-19,-48
2026-09-15 22:10:10.483312,vivienne,1,flexion,moving,5,2,-21,-12,2,2,1,5,11,53
2026-09-15 22:10:10.483880,vivienne,1,flexion,moving,5,2,-19,-33,-5,-10,-4,9,-31,57
2026-09-15 22:10:10.490300,vivienne,1,flexion,moving,5,2,1,16,-1,3,2,5,-13,-39
2026-09-15 22:10:10.490913,vivienne,1,flexion,moving,5,2,-1,19,1,4,5,-4,-3,127
2026-09-15 22:10:10.497561,vivienne,1,flexion,moving,5,2,34,-6,-3,-1,-9,9,10,68
2026-09-15 22:10:10.498132,vivienne,1,flexion,moving,5,2,-8,-33,1,-6,0,-1,-13,18
2026-09-15 22:10:10.513122,vivienne,1,flexion,moving,5,2,2,35,-6,-1,4,-1,25,8
2026-09-15 22:10:10.513752,vivienne,1,flexion,moving,5,2,17,21,0,2,1,2,-7,18
2026-09-15 22:10:10.520313,vivienne,1,flexion,moving,5,2,6,-31,1,-5,-6,4,-55,-50
2026-09-15 22:10:10.520929,vivienne,1,flexion,moving,5,2,-19,-55,-2,-21,-25,-33,-40,56
2026-09-15 22:10:10.529258,vivienne,1,flexion,moving,5,2,6,23,-5,2,5,-3,8,-17
2026-09-15 22:10:10.529875,vivienne,1,flexion,moving,5,2,17,19,-5,0,0,-6,-3,17
2026-09-15 22:10:10.543333,vivienne,1,flexion,moving,5,2,11,-27,0,0,0,3,13,73
2026-09-15 22:10:10.543935,vivienne,1,flexion,moving,5,2,-7,-27,0,-2,-4,2,-18,47
2026-09-15 22:10:10.550316,vivienne,1,flexion,moving,5,2,-68,10,0,4,5,-5,-21,-38
2026-09-15 22:10:10.550931,vivienne,1,flexion,moving,5,2,49,43,-2,6,-2,-11,-56,87
2026-09-15 22:10:10.557620,vivienne,1,flexion,moving,5,2,-5,-23,4,-6,-8,-1,15,-12
2026-09-15 22:10:10.558195,vivienne,1,flexion,moving,5,2,-33,-35,9,-6,-9,-2,5,-3
2026-09-15 22:10:10.580970,vivienne,1,flexion,moving,5,2,-3,13,-8,-3,-4,-11,-14,-28
2026-09-15 22:10:10.581614,vivienne,1,flexion,moving,5,2,-8,30,-1,4,0,6,10,-16
2026-09-15 22:10:10.582353,vivienne,1,flexion,moving,5,2,-9,-40,3,-4,-4,2,80,15
2026-09-15 22:10:10.582689,vivienne,1,flexion,moving,5,2,-7,-24,2,-7,-3,-2,-12,0
2026-09-15 22:10:10.589225,vivienne,1,flexion,moving,5,2,58,34,0,5,2,-5,61,43
2026-09-15 22:10:10.589815,vivienne,1,flexion,moving,5,2,10,31,-5,3,4,-9,6,-7
2026-09-15 22:10:10.603372,vivienne,1,flexion,moving,5,2,-4,-36,3,-5,-6,-2,-7,5
2026-09-15 22:10:10.604007,vivienne,1,flexion,moving,5,2,-5,-28,-1,-8,-5,-14,0,41
2026-09-15 22:10:10.609811,vivienne,1,flexion,moving,5,2,18,43,-3,1,2,-9,1,-9
2026-09-15 22:10:10.610118,vivienne,1,flexion,moving,5,2,-68,8,-4,2,-3,7,10,-2
2026-09-15 22:10:10.617615,vivienne,1,flexion,moving,5,2,-34,-37,-3,-7,-5,0,44,51
2026-09-15 22:10:10.618178,vivienne,1,flexion,moving,5,2,-8,-10,2,-2,-5,5,15,12
2026-09-15 22:10:10.632765,vivienne,1,flexion,moving,5,2,21,39,-4,0,-2,-19,43,1
2026-09-15 22:10:10.633402,vivienne,1,flexion,moving,5,2,20,26,-6,8,3,-2,-26,1
2026-09-15 22:10:10.640264,vivienne,1,flexion,moving,5,2,-3,-14,1,-3,-7,3,39,21
2026-09-15 22:10:10.640876,vivienne,1,flexion,moving,5,2,-5,-25,1,-6,-6,14,-35,10
2026-09-15 22:10:10.649043,vivienne,1,flexion,moving,5,2,-17,26,-3,-3,0,-9,-11,12
2026-09-15 22:10:10.649631,vivienne,1,flexion,moving,5,2,46,26,-3,1,2,-3,43,-69
2026-09-15 22:10:10.663460,vivienne,1,flexion,moving,5,2,13,-20,-10,-10,-11,-15,101,78
2026-09-15 22:10:10.664100,vivienne,1,flexion,moving,5,2,-9,-3,4,-1,2,1,3,22
2026-09-15 22:10:10.670221,vivienne,1,flexion,moving,5,2,21,30,-12,-2,-5,-7,11,14
2026-09-15 22:10:10.670837,vivienne,1,flexion,moving,5,2,19,22,3,5,4,4,-128,-68
2026-09-15 22:10:10.677612,vivienne,1,flexion,moving,5,2,16,-48,7,-1,-1,10,-53,-28
2026-09-15 22:10:10.678184,vivienne,1,flexion,moving,5,2,14,-30,-3,-9,-2,14,-40,-7
2026-09-15 22:10:10.692773,vivienne,1,flexion,moving,5,2,19,30,-6,-2,-5,-11,-28,5
2026-09-15 22:10:10.693407,vivienne,1,flexion,moving,5,2,19,-11,-7,-2,0,3,-13,-19
2026-09-15 22:10:10.700295,vivienne,1,flexion,moving,5,2,-2,-19,-1,-3,0,4,-4,-7
2026-09-15 22:10:10.700910,vivienne,1,flexion,moving,5,2,-9,-12,6,-5,-3,-19,-25,57
2026-09-15 22:10:10.709086,vivienne,1,flexion,moving,5,2,-85,21,-3,2,1,4,53,-52
2026-09-15 22:10:10.709689,vivienne,1,flexion,moving,5,2,53,39,-3,7,6,-11,61,69
2026-09-15 22:10:10.723313,vivienne,1,flexion,moving,5,2,-5,-27,3,-3,-2,7,-10,0
2026-09-15 22:10:10.723891,vivienne,1,flexion,moving,5,2,-15,-30,4,-6,-2,5,-4,3
2026-09-15 22:10:10.730128,vivienne,1,flexion,moving,5,2,16,64,-7,7,13,21,6,127
2026-09-15 22:10:10.730722,vivienne,1,flexion,moving,5,2,23,28,-2,4,2,-9,32,15
2026-09-15 22:10:10.737608,vivienne,1,flexion,moving,5,2,-1,-30,1,-4,-8,6,46,8
2026-09-15 22:10:10.738181,vivienne,1,flexion,moving,5,2,14,-7,-5,-3,0,1,55,-24
2026-09-15 22:10:10.752755,vivienne,1,flexion,moving,5,2,18,42,1,3,2,-10,-27,21
2026-09-15 22:10:10.753392,vivienne,1,flexion,moving,5,2,-18,9,-2,4,2,-3,-9,-12
2026-09-15 22:10:10.760277,vivienne,1,flexion,moving,5,2,-4,-21,0,-2,-9,8,-11,98
2026-09-15 22:10:10.760888,vivienne,1,flexion,moving,5,2,58,-16,6,-2,0,-12,4,-75
2026-09-15 22:10:10.768996,vivienne,1,flexion,moving,5,2,1,41,-8,2,-1,-6,29,-18
2026-09-15 22:10:10.769602,vivienne,1,flexion,moving,5,2,73,12,-7,1,-4,-1,20,4
2026-09-15 22:10:10.783272,vivienne,1,flexion,moving,5,2,-25,-37,-5,-11,-12,7,-54,84
2026-09-15 22:10:10.783843,vivienne,1,flexion,moving,5,2,-9,-32,4,-4,0,-15,10,-36
2026-09-15 22:10:10.790279,vivienne,1,flexion,moving,5,2,7,24,-5,-1,-5,-22,-51,-77
2026-09-15 22:10:10.790890,vivienne,1,flexion,moving,5,2,-6,15,1,3,-1,-9,40,-33
2026-09-15 22:10:10.797605,vivienne,1,flexion,moving,5,2,-5,-27,6,-4,-5,-20,4,-16
2026-09-15 22:10:10.798176,vivienne,1,flexion,moving,5,2,-17,-22,3,-6,1,-9,-16,-28
2026-09-15 22:10:10.812363,vivienne,1,flexion,moving,5,2,-20,31,-11,0,-3,-17,-14,42
2026-09-15 22:10:10.812669,vivienne,1,flexion,moving,5,2,28,29,0,2,-1,-5,-11,-5
2026-09-15 22:10:10.820282,vivienne,1,flexion,moving,5,2,32,-9,5,0,3,-1,127,-115
2026-09-15 22:10:10.820899,vivienne,1,flexion,moving,5,2,-23,-35,-2,-14,-7,11,-9,-76
2026-09-15 22:10:10.835249,vivienne,1,flexion,moving,5,2,30,34,-8,-3,-3,-4,15,-26
2026-09-15 22:10:10.835888,vivienne,1,flexion,moving,5,2,11,21,-2,2,-1,-6,-12,32
2026-09-15 22:10:10.843296,vivienne,1,flexion,moving,5,2,23,-19,0,2,3,3,6,83
2026-09-15 22:10:10.843907,vivienne,1,flexion,moving,5,2,11,-9,0,0,2,-2,-8,-60
2026-09-15 22:10:10.850080,vivienne,1,flexion,moving,5,2,46,36,2,1,-3,-4,56,2
2026-09-15 22:10:10.850806,vivienne,1,flexion,moving,5,2,6,27,1,3,0,8,-72,5
2026-09-15 22:10:10.865948,vivienne,1,flexion,moving,5,2,-13,-32,4,-8,-5,1,11,-3
2026-09-15 22:10:10.866597,vivienne,1,flexion,moving,5,2,-98,-17,4,-2,-2,4,-12,-38
2026-09-15 22:10:10.872758,vivienne,1,flexion,moving,5,2,30,39,-3,0,-3,-7,102,74
2026-09-15 22:10:10.873373,vivienne,1,flexion,moving,5,2,10,17,-1,3,-4,-14,4,-4
2026-09-15 22:10:10.880090,vivienne,1,flexion,moving,5,2,22,-39,6,-6,-9,-4,2,-82
2026-09-15 22:10:10.880669,vivienne,1,flexion,moving,5,2,13,-14,2,-8,0,2,-18,-6
2026-09-15 22:10:10.895289,vivienne,1,flexion,moving,5,2,20,24,2,4,0,-3,-3,-36
2026-09-15 22:10:10.895931,vivienne,1,flexion,moving,5,2,-15,-1,-1,0,0,7,-25,-84
2026-09-15 22:10:10.903536,vivienne,1,flexion,moving,5,2,-6,-22,-2,-4,-5,10,59,-3
2026-09-15 22:10:10.904259,vivienne,1,flexion,moving,5,2,-10,-16,-2,-5,-3,6,9,10
2026-09-15 22:10:10.910597,vivienne,1,flexion,moving,5,2,30,29,-4,-2,3,6,-53,64
2026-09-15 22:10:10.911230,vivienne,1,flexion,moving,5,2,-16,3,-4,-1,-4,-2,16,-111
2026-09-15 22:10:10.925938,vivienne,1,flexion,moving,5,2,-4,-47,-1,-5,-6,4,5,-40
2026-09-15 22:10:10.926582,vivienne,1,flexion,moving,5,2,5,-6,2,-3,-2,-16,-16,88
2026-09-15 22:10:10.932785,vivienne,1,flexion,moving,5,2,-21,33,-4,0,-1,-8,103,-1
2026-09-15 22:10:10.933396,vivienne,1,flexion,moving,5,2,6,15,-3,3,-2,2,-9,-18
2026-09-15 22:10:10.940089,vivienne,1,flexion,moving,5,2,20,-32,5,1,4,3,-4,-8
2026-09-15 22:10:10.940668,vivienne,1,flexion,moving,5,2,-18,-31,-9,-9,-10,-14,20,49
2026-09-15 22:10:10.955598,vivienne,1,flexion,moving,5,2,5,45,-3,5,-2,-13,-5,-6
2026-09-15 22:10:10.956242,vivienne,1,flexion,moving,5,2,44,3,-4,1,0,-4,-21,-20
2026-09-15 22:10:10.963826,vivienne,1,flexion,moving,5,2,77,-12,1,-4,-4,1,45,47
2026-09-15 22:10:10.964438,vivienne,1,flexion,moving,5,2,-7,-11,3,-7,1,3,9,0
2026-09-15 22:10:10.970252,vivienne,1,flexion,moving,5,2,3,41,-4,5,7,5,-33,-1
2026-09-15 22:10:10.970906,vivienne,1,flexion,moving,5,2,5,4,-2,4,2,-1,35,-25
2026-09-15 22:10:10.985542,vivienne,1,flexion,holding,5,2,6,-45,-2,-2,-3,-6,-60,-35
2026-09-15 22:10:10.986046,vivienne,1,flexion,holding,5,2,-6,0,-3,-7,-5,-14,10,71
2026-09-15 22:10:10.992678,vivienne,1,flexion,holding,5,2,41,52,-7,4,0,-11,7,37
2026-09-15 22:10:10.993098,vivienne,1,flexion,holding,5,2,16,15,2,-2,0,-1,-3,-4
2026-09-15 22:10:11.000683,vivienne,1,flexion,holding,5,2,-12,-41,0,-4,-4,13,-20,-5
2026-09-15 22:10:11.001414,vivienne,1,flexion,holding,5,2,-44,-3,-1,-5,-10,-11,93,-48
2026-09-15 22:10:11.014816,vivienne,1,flexion,holding,5,2,81,31,-7,2,3,-6,-16,-21
2026-09-15 22:10:11.015081,vivienne,1,flexion,holding,5,2,11,-2,-4,-1,-2,5,32,-43
2026-09-15 22:10:11.023069,vivienne,1,flexion,holding,5,2,-11,-25,-2,-4,-5,8,34,-1
2026-09-15 22:10:11.023362,vivienne,1,flexion,holding,5,2,-24,-13,2,-2,-2,-8,11,12
2026-09-15 22:10:11.029776,vivienne,1,flexion,holding,5,2,-52,2,-4,0,1,-4,-39,-128
2026-09-15 22:10:11.030035,vivienne,1,flexion,holding,5,2,-13,11,-3,4,2,0,-1,-26
2026-09-15 22:10:11.045582,vivienne,1,flexion,holding,5,2,1,-49,-3,-8,-8,-10,-36,-111
2026-09-15 22:10:11.045994,vivienne,1,flexion,holding,5,2,-46,0,-9,-6,-8,-12,59,-15
2026-09-15 22:10:11.052784,vivienne,1,flexion,holding,5,2,28,26,0,4,1,-4,-33,8
2026-09-15 22:10:11.053363,vivienne,1,flexion,holding,5,2,-3,2,-3,0,1,3,1,19
2026-09-15 22:10:11.060263,vivienne,1,flexion,holding,5,2,13,-20,2,-3,-1,2,4,-12
2026-09-15 22:10:11.060857,vivienne,1,flexion,holding,5,2,-5,6,-1,-1,2,-2,-40,-7
2026-09-15 22:10:11.075252,vivienne,1,flexion,holding,5,2,6,30,0,2,-2,-16,18,-49
2026-09-15 22:10:11.076132,vivienne,1,flexion,holding,5,2,-6,-12,-5,-2,1,-7,32,-36
2026-09-15 22:10:11.083412,vivienne,1,flexion,holding,5,2,30,-30,1,-4,-3,9,-3,90
2026-09-15 22:10:11.084059,vivienne,1,flexion,holding,5,2,-9,7,2,-3,3,-2,26,8
2026-09-15 22:10:11.090176,vivienne,1,flexion,holding,5,2,9,33,-7,-2,3,-8,-5,10
2026-09-15 22:10:11.090767,vivienne,1,flexion,holding,5,2,-90,-19,-1,1,-1,15,3,-1
2026-09-15 22:10:11.105765,vivienne,1,flexion,holding,5,2,-5,-36,1,-4,-4,1,-10,65
2026-09-15 22:10:11.106627,vivienne,1,flexion,holding,5,2,15,7,1,-3,-5,-5,-26,11
2026-09-15 22:10:11.112744,vivienne,1,flexion,holding,5,2,19,36,1,6,0,-8,-36,10
2026-09-15 22:10:11.113327,vivienne,1,flexion,holding,5,2,10,-10,-9,-6,-11,-12,54,28
2026-09-15 22:10:11.119851,vivienne,1,flexion,holding,5,2,-41,-54,2,-14,-17,-8,14,-5
2026-09-15 22:10:11.120149,vivienne,1,flexion,holding,5,2,-14,1,-4,-5,2,-1,-25,-5
2026-09-15 22:10:11.135215,vivienne,1,flexion,holding,5,2,-2,33,-2,5,4,-1,-32,17
2026-09-15 22:10:11.135813,vivienne,1,flexion,holding,5,2,-1,-7,0,1,3,1,-32,32
2026-09-15 22:10:11.143287,vivienne,1,flexion,holding,5,2,13,-31,4,-4,-9,3,-9,-14
2026-09-15 22:10:11.144023,vivienne,1,flexion,holding,5,2,-6,2,-2,-3,-3,-2,-12,-3
2026-09-15 22:10:11.150035,vivienne,1,flexion,holding,5,2,1,31,-4,6,0,-3,2,-32
2026-09-15 22:10:11.150473,vivienne,1,flexion,holding,5,2,-34,-12,3,0,2,-1,74,-2
2026-09-15 22:10:11.165836,vivienne,1,flexion,holding,5,2,-19,-31,8,-6,-3,3,19,-1
2026-09-15 22:10:11.166438,vivienne,1,flexion,holding,5,2,21,28,-8,2,-2,-5,12,88
2026-09-15 22:10:11.172740,vivienne,1,flexion,holding,5,2,45,58,-1,7,3,0,57,28
2026-09-15 22:10:11.173322,vivienne,1,flexion,holding,5,2,-4,-13,1,3,4,12,13,80
2026-09-15 22:10:11.180077,vivienne,1,flexion,holding,5,2,6,-26,3,-5,-1,12,-15,43
2026-09-15 22:10:11.180635,vivienne,1,flexion,holding,5,2,6,9,0,-5,-8,-2,-11,4
2026-09-15 22:10:11.195257,vivienne,1,flexion,holding,5,2,10,32,-3,4,0,-8,0,-5
2026-09-15 22:10:11.195888,vivienne,1,flexion,holding,5,2,1,-4,-4,-1,2,-1,-5,-1
2026-09-15 22:10:11.203448,vivienne,1,flexion,holding,5,2,-6,-28,-1,-4,4,0,-22,1
2026-09-15 22:10:11.204065,vivienne,1,flexion,holding,5,2,-24,-3,0,-1,0,2,5,24
2026-09-15 22:10:11.209933,vivienne,1,flexion,holding,5,2,87,34,-6,3,1,-7,-23,-30
2026-09-15 22:10:11.210302,vivienne,1,flexion,holding,5,2,43,3,3,9,2,-4,54,77
2026-09-15 22:10:11.225930,vivienne,1,flexion,holding,5,2,23,-26,-3,-4,-4,13,-17,-16
2026-09-15 22:10:11.226575,vivienne,1,flexion,holding,5,2,11,13,0,-2,2,-2,-12,-11
2026-09-15 22:10:11.232677,vivienne,1,flexion,holding,5,2,7,29,-7,3,0,4,-28,-8
2026-09-15 22:10:11.233262,vivienne,1,flexion,holding,5,2,2,-9,-2,-1,-5,6,-6,-1
2026-09-15 22:10:11.240081,vivienne,1,flexion,holding,5,2,-8,-23,1,-5,-3,-1,2,1
2026-09-15 22:10:11.240653,vivienne,1,flexion,holding,5,2,-4,3,-1,0,-1,-8,10,1
2026-09-15 22:10:11.255273,vivienne,1,flexion,holding,5,2,19,16,-7,-3,-4,-20,-3,61
2026-09-15 22:10:11.255902,vivienne,1,flexion,holding,5,2,-26,1,-2,2,1,-3,64,25
2026-09-15 22:10:11.263399,vivienne,1,flexion,holding,5,2,8,-22,0,0,2,0,-6,44
2026-09-15 22:10:11.264019,vivienne,1,flexion,holding,5,2,25,8,-6,-7,-2,-5,47,-32
2026-09-15 22:10:11.270251,vivienne,1,flexion,holding,5,2,16,33,-6,1,-1,-4,5,13
2026-09-15 22:10:11.270878,vivienne,1,flexion,holding,5,2,-8,-15,-2,0,-3,-1,-19,-5
2026-09-15 22:10:11.285969,vivienne,1,flexion,holding,5,2,-9,-31,5,-2,-3,1,2,-1
2026-09-15 22:10:11.286620,vivienne,1,flexion,holding,5,2,-2,7,-3,-7,3,-9,-7,0
2026-09-15 22:10:11.292749,vivienne,1,flexion,holding,5,2,21,37,-3,6,9,6,9,-68
2026-09-15 22:10:11.293355,vivienne,1,flexion,holding,5,2,3,-10,4,2,-9,1,2,24
2026-09-15 22:10:11.300084,vivienne,1,flexion,holding,5,2,21,-32,4,-1,2,2,-121,-18
2026-09-15 22:10:11.300643,vivienne,1,flexion,holding,5,2,-1,7,0,2,7,-16,-67,-24
2026-09-15 22:10:11.315450,vivienne,1,flexion,holding,5,2,70,28,-9,-2,-1,-10,-37,71
2026-09-15 22:10:11.316087,vivienne,1,flexion,holding,5,2,20,-11,2,3,2,-2,-25,9
2026-09-15 22:10:11.323481,vivienne,1,flexion,holding,5,2,22,-20,-2,-4,-1,0,-29,28
2026-09-15 22:10:11.324103,vivienne,1,flexion,holding,5,2,-2,10,-7,-5,3,0,-25,-7
2026-09-15 22:10:11.330343,vivienne,1,flexion,holding,5,2,26,38,-2,3,0,0,-12,65
2026-09-15 22:10:11.330979,vivienne,1,flexion,holding,5,2,-6,-16,4,-1,-7,6,26,5
2026-09-15 22:10:11.346247,vivienne,1,flexion,holding,5,2,-16,-28,2,-12,-6,-2,-3,-21
2026-09-15 22:10:11.346883,vivienne,1,flexion,holding,5,2,2,2,0,-5,2,1,-16,-37
2026-09-15 22:10:11.352627,vivienne,1,flexion,holding,5,2,-7,28,-9,2,-4,0,-66,-41
2026-09-15 22:10:11.353259,vivienne,1,flexion,holding,5,2,3,-28,-3,-2,-10,-9,-16,-47
2026-09-15 22:10:11.360076,vivienne,1,flexion,holding,5,2,-14,-29,4,-4,2,9,-20,-2
2026-09-15 22:10:11.360631,vivienne,1,flexion,holding,5,2,44,19,-2,-4,-2,-8,15,48
2026-09-15 22:10:11.375323,vivienne,1,flexion,holding,5,2,15,42,-4,0,2,1,48,31
2026-09-15 22:10:11.375961,vivienne,1,flexion,holding,5,2,-2,-9,-2,-1,0,9,-35,-2
2026-09-15 22:10:11.383287,vivienne,1,flexion,holding,5,2,-6,-36,0,-8,-5,9,-6,-25
2026-09-15 22:10:11.383911,vivienne,1,flexion,holding,5,2,70,15,-5,-7,-3,-3,18,-116
2026-09-15 22:10:11.390303,vivienne,1,flexion,holding,5,2,42,39,-9,6,-5,-11,-14,93
2026-09-15 22:10:11.390942,vivienne,1,flexion,holding,5,2,-18,-21,2,2,2,12,2,-1
2026-09-15 22:10:11.405997,vivienne,1,flexion,holding,5,2,-25,-20,1,-4,4,13,31,-106
2026-09-15 22:10:11.406635,vivienne,1,flexion,holding,5,2,15,27,5,0,7,-3,17,30
2026-09-15 22:10:11.412412,vivienne,1,flexion,holding,5,2,18,32,-7,5,4,-2,-45,-36
2026-09-15 22:10:11.412724,vivienne,1,flexion,holding,5,2,11,-21,-3,-1,-3,1,-24,-40
2026-09-15 22:10:11.419947,vivienne,1,flexion,holding,5,2,-8,-33,7,-3,-4,5,-27,-31
2026-09-15 22:10:11.420374,vivienne,1,flexion,holding,5,2,2,22,-1,5,6,-2,-3,24
2026-09-15 22:10:11.435586,vivienne,1,flexion,holding,5,2,2,32,-3,5,2,7,49,-50
2026-09-15 22:10:11.436225,vivienne,1,flexion,holding,5,2,73,-11,7,7,3,7,26,20
2026-09-15 22:10:11.443525,vivienne,1,flexion,holding,5,2,-61,-18,-6,-5,-4,2,-14,124
2026-09-15 22:10:11.444192,vivienne,1,flexion,holding,5,2,-2,16,-2,-3,1,0,16,-21
2026-09-15 22:10:11.450239,vivienne,1,flexion,holding,5,2,-5,22,0,6,2,-6,-2,-94
2026-09-15 22:10:11.450876,vivienne,1,flexion,holding,5,2,-20,-26,-3,1,-6,-5,-17,67
2026-09-15 22:10:11.466685,vivienne,1,flexion,holding,5,2,-15,-27,-1,-9,-5,2,17,6
2026-09-15 22:10:11.467303,vivienne,1,flexion,holding,5,2,-41,26,-8,-5,3,-7,21,60
2026-09-15 22:10:11.472542,vivienne,1,flexion,holding,5,2,1,45,-3,6,9,-4,25,47
2026-09-15 22:10:11.473161,vivienne,1,flexion,holding,5,2,-34,-34,3,-7,-16,0,-21,20
2026-09-15 22:10:11.488936,vivienne,1,flexion,holding,5,2,-22,-33,1,-4,-4,-2,-23,-90
2026-09-15 22:10:11.489414,vivienne,1,flexion,holding,5,2,-4,17,4,-2,2,-8,-3,-4
2026-09-15 22:10:11.495557,vivienne,1,flexion,holding,5,2,15,40,-2,0,0,1,11,22
2026-09-15 22:10:11.496172,vivienne,1,flexion,holding,5,2,16,-23,-2,0,-2,-1,-12,28
2026-09-15 22:10:11.503853,vivienne,1,flexion,holding,5,2,-30,-31,2,-5,-3,-2,-5,-14
2026-09-15 22:10:11.504249,vivienne,1,flexion,holding,5,2,-17,10,-4,-1,1,-5,6,0
2026-09-15 22:10:11.510259,vivienne,1,flexion,holding,5,2,33,25,-11,2,0,-9,-32,-56
2026-09-15 22:10:11.510839,vivienne,1,flexion,holding,5,2,62,-10,-4,-8,-11,-5,90,75
2026-09-15 22:10:11.533121,vivienne,1,flexion,holding,5,2,-6,-46,-1,-9,-5,6,-34,-33
2026-09-15 22:10:11.533892,vivienne,1,flexion,holding,5,2,4,2,-7,-7,-4,2,-44,-128
2026-09-15 22:10:11.534846,vivienne,1,flexion,holding,5,2,13,43,-4,6,7,-2,-32,13
2026-09-15 22:10:11.535100,vivienne,1,flexion,holding,5,2,-32,-22,-6,-4,-2,-2,108,34
2026-09-15 22:10:11.548995,vivienne,1,flexion,holding,5,2,-1,-38,12,-8,-9,-10,-12,-47
2026-09-15 22:10:11.549577,vivienne,1,flexion,holding,5,2,-55,6,-1,0,2,11,-27,-87
